Frame,angle_11_13_15_at_13,angle_12_14_16_at_14,angle_11_13_23_at_13,angle_12_14_24_at_14,angle_11_23_25_at_23,angle_12_24_26_at_24
2424,126.399088,128.642076,29.715384,131.256867,105.463421,113.294889
2425,127.47459,127.691876,30.133764,136.607885,110.20656,114.163776
2426,126.100848,126.704655,29.218118,137.345372,106.158194,121.809514
2427,123.675038,126.306537,29.15974,136.399174,106.355295,125.432617
2428,118.533748,126.763581,28.275999,135.784916,102.550172,119.596866
2429,129.880028,118.775677,27.952768,133.162775,101.524793,120.199812
2430,124.992815,123.633985,27.246177,135.525395,102.864052,121.038875
2431,109.79023,124.438317,27.660628,135.241596,110.072736,107.054665
2432,103.183539,127.507864,25.89802,134.638211,111.528726,108.008929
2433,102.705408,124.652936,27.409021,132.945702,112.530786,112.401102
2434,104.780935,124.576036,27.459381,133.974011,109.997382,111.621002
2435,102.478032,136.073579,28.281609,134.281733,112.064869,113.604943
2436,123.968626,116.011288,28.72065,132.351551,109.536365,108.421725
2437,133.390508,126.469393,28.517501,123.516687,100.454043,113.858049
2438,134.612685,123.853108,27.64443,125.895536,106.187059,105.58654
2439,134.543925,122.987934,26.753535,123.385407,105.123514,106.297645
2440,127.811544,116.825248,28.162718,126.200455,106.90367,114.682717
2441,127.408093,116.567049,24.860741,126.708623,95.863848,136.078789
2442,136.335056,116.356883,27.801891,126.766183,103.065584,124.321108
2443,134.77201,119.821049,29.609766,124.088232,108.663575,123.688963
2444,122.6324,118.156128,25.678307,127.446004,104.7119,114.359786
2445,123.594105,121.644932,21.638309,123.016479,105.214429,108.163569
2446,143.219396,121.370031,24.194978,124.727317,112.595409,111.722797
2447,141.798524,123.805057,24.097912,119.561475,105.309288,109.888395
2448,137.061574,123.086741,26.759496,122.848108,102.88567,116.978262
2449,143.011414,134.843393,22.875715,111.644618,97.110245,124.050455
2450,142.165089,154.702933,27.260474,109.038826,108.812184,113.915811
2451,147.197779,140.250383,26.373406,115.628052,102.869326,117.94949
2452,126.831522,125.625789,27.108448,120.397373,101.684893,116.512657
2453,129.216191,122.741167,26.101959,123.181413,102.841833,113.351161
2454,132.378179,110.800887,28.931986,122.814906,110.594402,123.773095
2455,99.319449,118.355856,28.686105,123.984237,112.596005,121.022248
2456,123.759009,119.908031,29.5275,123.316979,115.513395,112.721293
2457,123.029248,116.386169,29.3403,127.311649,107.416235,112.561654
2458,137.892076,116.885757,28.102091,128.703311,102.47061,108.273596
2459,135.532125,120.427621,29.847117,129.728924,112.919328,112.781036
2460,133.788475,119.559015,27.452663,126.728574,104.677608,114.823999
2461,136.593827,115.856887,25.447286,128.491163,99.072216,117.035378
2462,137.600501,115.780386,27.772228,130.209416,103.30433,112.426502
2463,141.392738,122.744853,26.456015,129.980679,100.886596,117.253339
2464,142.578252,125.937724,24.169111,126.801354,99.4704,110.693601
2465,122.04372,131.884487,28.569281,129.446834,107.51332,124.96902
2466,126.854115,123.979966,27.696332,130.947368,111.174386,108.373965
2467,136.62974,126.744625,30.996205,127.087952,115.814737,118.860449
2468,123.69317,125.767556,31.343436,129.582448,110.251608,134.788983
2469,123.833207,125.384053,30.411571,128.535896,99.650338,134.993272
2470,119.611448,119.262984,30.252347,127.925202,102.852611,133.144529
2471,129.666966,119.87668,26.93141,123.36261,105.986891,120.173776
2472,130.964539,115.84854,25.136555,130.485642,99.451514,119.661771
2473,134.492175,112.602285,23.569273,129.497376,95.608653,119.030455
2474,136.205336,114.839367,23.860328,127.301578,93.360684,129.445503
2475,122.14764,120.90573,27.36047,130.632891,99.252257,130.980111
2476,142.965181,117.752395,25.182165,128.59463,98.560017,127.57798
2477,146.315662,117.89103,27.41594,124.839618,101.852036,125.989334
2478,146.252967,122.643486,26.477586,122.759578,102.683384,129.397017
2479,147.966695,112.475883,23.629035,123.536147,85.241825,141.194106
2480,141.571176,117.33991,28.205783,130.256401,100.63908,130.156514
2481,135.012189,116.717461,28.481618,129.347547,101.836356,132.034057
2482,140.181377,124.481747,25.42228,125.811179,97.140996,125.107441
2483,143.474821,117.347999,26.426928,122.043633,91.884415,134.334211
2484,146.071279,125.162826,22.402349,112.605849,96.176553,120.550137
2485,163.034338,108.640738,19.132597,116.781875,76.515979,128.690707
2486,149.525367,104.187993,23.691576,128.273588,89.377292,124.958362
2487,141.788332,113.07506,27.120023,126.171317,107.703233,112.924641
2488,121.476998,112.977509,26.702483,126.472308,102.759558,128.010617
2489,145.858794,113.261117,23.988898,121.771094,94.972436,133.073044
2490,135.792675,117.580358,25.08966,121.10779,95.69434,132.831206
2491,153.118013,110.424083,23.631923,124.106594,94.599444,131.535755
2492,155.437276,107.878202,22.588639,121.370904,89.819362,132.938925
2493,141.495234,112.897264,22.810083,119.075586,89.126307,130.263466
2494,131.958379,119.377084,24.619218,121.020641,93.377912,130.554002
2495,135.36586,118.657796,25.202292,121.24618,93.982859,128.209978
2496,136.792074,120.395135,25.488391,124.318778,96.461365,125.493363
2497,140.489581,118.74445,26.995758,123.472136,100.289691,116.660965
2498,142.297462,121.44709,26.950792,123.524967,99.269896,122.01064
2499,140.729664,125.095697,26.350608,120.48064,96.141534,119.397433
2500,144.885529,121.672654,26.501513,124.703227,97.995938,117.913195
2501,162.822987,106.725454,22.602219,118.816328,82.145192,114.189656
2502,148.19821,119.227616,25.461543,120.426803,96.43295,118.07465
2503,148.22673,114.598673,26.35005,119.980258,96.538466,127.575341
2504,148.687408,118.045677,25.989393,122.296996,96.290804,127.919932
2505,162.02907,109.030175,20.111959,117.434202,76.84331,135.598999
2506,156.499287,112.434432,20.250299,116.300641,82.381657,136.352245
2507,161.495966,108.043677,21.032165,119.281131,82.171678,136.217565
2508,142.751589,120.966054,22.579965,112.053372,85.092205,133.033024
2509,147.384847,115.385581,22.196224,117.265221,85.775768,136.948839
2510,141.679852,126.923158,22.346734,118.106107,84.954564,122.031815
2511,141.089303,117.75828,25.680328,122.215464,97.377308,113.901528
2512,145.149137,116.195825,24.653144,124.310652,95.424215,116.500722
2513,150.163181,113.700058,27.21227,125.619386,98.162923,123.693002
2514,148.390247,112.508143,26.947725,125.732264,97.313931,120.160259
2515,155.585821,107.272354,25.882895,125.043034,95.493481,133.847576
2516,157.199636,113.44107,18.739809,112.123562,76.166075,129.237426
2517,137.286629,115.368363,23.292809,122.825321,89.002539,133.377795
2518,140.702811,113.867282,23.366821,125.5842,90.434121,131.240157
2519,136.001223,123.353389,20.614094,117.472935,83.201652,133.214613
2520,143.363828,121.937986,26.517922,121.594051,97.481177,136.959999
2521,137.714045,124.640748,23.767755,119.879092,89.497269,136.096201
2522,145.44759,114.484586,23.778563,123.510534,86.712677,134.595741
2523,146.021654,114.450729,22.597483,122.880005,85.292623,126.879776
2524,150.966765,113.328846,21.838982,122.894501,83.454966,135.576779
2525,140.967567,119.319842,24.775278,124.758516,89.201833,131.079693
2526,135.625415,123.139149,21.935454,121.311965,85.018744,127.308124
2527,138.702435,118.28546,26.565271,123.708213,94.312847,126.617485
2528,140.242601,121.138657,26.35223,122.783943,97.246769,122.985425
2529,143.27091,124.959533,26.312152,123.684521,94.608742,124.372253
2530,144.696563,126.016787,26.564178,124.908809,97.873594,126.66109
2531,138.466606,123.815194,29.062575,126.389909,100.103505,127.822528
2532,137.780432,123.304957,28.319721,128.20117,101.04377,125.459802
2533,133.126326,117.969845,27.177313,128.230716,101.536194,121.534332
2534,142.288238,131.77486,26.860606,119.720849,100.522253,119.295347
2535,143.14133,119.39597,23.652585,120.060793,95.095778,128.583425
2536,142.630017,115.464091,23.062939,122.693144,94.930504,128.029335
2537,134.895685,123.382064,26.351887,130.290306,116.440297,113.750563
2538,146.988372,107.191855,25.637064,130.203966,110.548714,115.77252
2539,141.400678,111.6479,23.406196,133.154627,102.512613,112.837522
2540,141.33446,111.50333,26.595837,133.605671,106.19918,115.780776
2541,119.871633,122.284176,25.954002,135.727754,108.788754,117.119754
2542,120.960201,121.317847,25.385196,135.645923,101.25564,117.794506
2543,130.98824,120.721048,27.394304,133.875861,112.314786,115.03391
2544,133.87403,114.929068,28.587656,133.226826,113.292415,120.333611
2545,131.043592,123.808486,24.639347,138.683496,105.816103,110.127307
2546,139.060878,123.686671,27.595625,136.587601,126.831705,107.644175
2547,112.864245,130.209846,27.618466,135.000204,120.721391,103.820138
2548,122.509973,146.073699,26.452429,137.758673,116.855205,103.375662
2549,121.70008,141.876118,26.473665,138.11694,110.246216,116.596922
2550,122.408819,137.827028,25.756345,138.977922,115.768985,110.797903
2551,126.326001,139.184207,24.842342,141.346112,106.51427,106.298367
2552,119.433058,145.276187,25.923851,136.221886,112.621758,108.446867
2553,127.191593,136.59881,25.802682,135.673474,132.092454,111.63067
2554,123.78328,131.352109,28.012851,133.51061,128.0884,115.035429
2555,119.021643,135.269694,29.566416,135.502551,122.529676,121.887022
2556,121.198328,131.258139,29.97051,136.267249,120.294211,126.939972
2557,116.674183,122.005289,29.942587,131.976458,125.946685,126.61612
2558,126.717625,134.529014,31.089077,133.898745,130.301936,110.252858
2559,130.169558,139.98789,31.421789,135.136297,129.483417,113.505152
2560,142.222235,139.572501,33.074778,137.157487,134.46393,115.192789
2561,122.447649,146.031144,33.671254,136.822491,131.330567,107.769582
2562,138.758512,141.583361,35.23157,137.605911,133.649296,122.08119
2563,139.183636,146.204345,33.310779,137.752769,135.687842,114.028138
2564,138.065128,153.031909,38.185412,138.004133,140.722044,117.855971
2565,132.925369,141.243037,35.710923,136.136533,136.074624,119.095803
2566,133.051061,132.448107,35.803438,136.040054,137.138431,127.76718
2567,132.020004,133.669119,36.818953,136.217775,136.736089,126.749158
2568,137.492439,138.511922,38.936732,136.342222,139.970603,126.071508
2569,138.740584,132.990252,38.972857,137.867416,141.865492,126.749158
2570,150.009109,133.589939,39.102492,138.19551,141.025227,125.621312
2571,144.272096,130.398026,39.348809,137.497874,149.6006,142.541077
2572,138.481098,129.391175,40.597573,136.847091,138.170322,146.629672
2573,137.263111,129.951763,40.404584,139.695093,147.116734,143.049814
2574,139.129947,130.467671,39.876229,140.313687,154.003334,138.976239
2575,141.16373,132.738791,40.130395,140.888915,150.409703,137.872372
2576,150.365676,125.149703,40.096781,141.58446,148.704276,138.361107
2577,145.091805,117.698967,39.125487,139.535682,162.423996,144.929031
2578,145.645723,131.80451,42.232008,141.27122,164.303722,136.009672
2579,148.906338,116.475401,41.078107,136.820809,156.604428,152.151938
2580,150.389768,125.788431,43.402234,139.687132,169.315284,144.551594
2581,151.311872,123.262349,42.617261,137.137699,156.763783,146.034323
2582,152.264462,132.615878,42.275901,138.782102,155.943707,134.171839
2583,151.267827,130.187389,43.97878,139.253736,166.019321,135.028053
2584,147.768763,129.891642,44.39293,139.527294,166.79031,135.724799
2585,150.232058,131.157954,44.967486,137.967686,161.148352,127.149434
2586,151.369183,125.013636,44.397637,139.138097,165.382657,133.495561
2587,150.751336,127.907644,45.073231,138.443644,168.894187,131.772887
2588,152.025759,134.30344,44.15608,138.310417,167.722152,133.496486
2589,150.038725,132.304013,44.630087,138.470068,166.716138,132.47468
2590,148.469851,140.804693,44.79326,139.239098,165.979742,133.261619
2591,147.693807,143.463131,45.063738,139.86417,163.20915,136.050914
2592,145.936684,138.049695,45.575394,131.80748,162.258533,140.402082
2593,147.353691,142.867919,45.94703,138.729997,162.009638,134.579657
2594,149.480397,133.194793,45.574257,135.28398,161.716978,135.99731
2595,149.723502,138.142071,45.741129,139.504605,160.756954,132.588197
2596,152.999486,138.245047,45.536289,138.368646,161.701919,128.338961
2597,152.592802,142.284918,45.523541,137.249802,158.666119,127.593788
2598,150.850684,126.799413,45.396545,139.351895,155.575839,138.563409
2599,152.50559,133.238849,45.532056,139.531451,155.565201,129.155123
2600,151.928975,143.985127,45.001611,137.810457,154.839889,128.175669
2601,154.363868,140.677169,45.632816,138.639153,155.478124,129.530154
2602,155.228231,137.083498,45.29112,135.334171,158.648811,129.440019
2603,157.48884,139.362306,44.895055,136.889777,142.845467,130.7193
2604,156.928424,145.929893,44.993511,135.801327,144.672104,129.270062
2605,158.235442,144.00717,45.129158,136.701398,144.922728,130.181016
2606,155.798933,143.072222,44.696975,133.005801,145.67196,130.59697
2607,156.187426,140.322517,44.580074,135.061763,148.119722,134.493106
2608,156.009191,144.987793,45.937243,136.329864,147.742646,132.957694
2609,156.727739,151.068163,46.127406,135.303303,148.931893,130.753352
2610,156.98985,143.960189,46.60818,135.417797,149.341661,131.409412
2611,158.332071,146.846851,46.133596,130.969208,148.828558,128.787134
2612,159.067853,147.835501,47.188433,132.82988,147.165831,134.899504
2613,158.193466,148.5594,47.147879,133.264504,147.428215,138.199377
2614,155.798995,149.474608,47.821244,131.286772,147.052649,136.983998
2615,156.922239,146.241927,47.833112,130.596544,146.023292,139.816516
2616,158.970118,145.562428,47.463836,136.68776,139.566823,151.404781
2617,156.416455,150.751797,47.856252,128.49839,135.054206,125.809235
2618,158.740826,135.310555,46.738529,132.055247,136.499834,141.646674
2619,161.027617,142.767168,46.385198,128.351131,134.344509,130.566403
2620,160.934308,149.473241,46.54346,124.629437,132.970988,121.207205
2621,160.25243,135.366324,46.56062,130.607998,136.687807,131.721394
2622,158.536539,138.421351,45.259643,135.420714,138.488616,154.085891
2623,159.260803,154.302798,46.320297,132.653268,133.708649,129.436749
2624,159.952324,142.735109,47.00875,133.258169,135.832055,124.260073
2625,159.644398,137.761897,46.668452,137.265059,137.879411,144.901308
2626,159.182533,141.073701,47.151023,135.141299,136.964034,126.612461
2627,158.827829,139.4238,47.50206,136.344517,143.326042,128.211308
2628,160.678901,135.396217,46.334117,136.276357,139.6611,127.673943
2629,160.767289,135.732015,47.288062,136.266231,138.506939,131.450619
2630,157.479881,144.070355,47.720516,132.917641,139.092342,133.746708
2631,155.101451,149.824282,48.913669,131.791384,135.294983,147.808916
2632,157.065597,147.46677,48.163569,131.487155,137.025671,146.941176
2633,158.436734,141.163647,48.772942,134.949378,139.336845,146.296484
2634,158.978549,147.837672,49.201525,128.346941,140.089242,131.265755
2635,161.929593,146.256104,48.969108,129.721294,135.165665,128.977966
2636,161.812123,146.78718,49.647913,131.371742,136.850693,128.497432
2637,158.548311,149.365129,49.606542,129.399232,143.67055,130.799176
2638,159.526904,141.911257,50.038874,134.133508,146.038538,135.00072
2639,159.501078,146.581584,50.374416,132.745558,145.648815,137.133431
2640,158.673666,147.232698,51.187978,131.264381,147.024765,141.840936
2641,154.368657,141.479915,51.525619,132.741081,151.550844,150.571753
2642,157.323932,143.424124,50.5914,135.138591,151.93066,148.956883
2643,153.890058,162.587293,51.636408,126.473904,143.913546,126.298503
2644,151.869293,154.649328,51.999122,127.557262,155.641692,132.459613
2645,157.963662,146.31077,51.200354,131.494805,155.298558,143.231727
2646,157.945752,145.01888,51.266425,131.87037,153.424965,142.704038
2647,153.074526,147.293857,52.933742,129.690685,153.305567,138.548911
2648,153.994615,144.732947,51.63782,131.014456,141.009854,147.247531
2649,155.012969,152.999263,52.048893,127.112964,137.601968,132.153497
2650,150.453252,145.05096,51.881062,126.281356,148.458531,133.226224
2651,151.609304,146.829399,51.288309,127.871581,150.365945,135.781391
